sk_movie_id,sk_company_id
c282e551bf5e4bfedaef8f7ce5391deccbd13ec289c315968ca42a5ab3e4ea03,f8db3b122837d65fc5acc6db2f88e4e2bb8452db8ea7e533af73ccaa74dedf9b
b76f8d2553aa35bcb5a0649f3ad878033d168f606eeda2d77cb8c6666152a032,316113b59c63e7be19b2b24c625b3acfb43b919b45ff38c3b81e789c49ea2e1e
0a4c5150361ae9ca24ac97777dbe5d405338e33f7f276f4c86e21b13d444bb38,af624a133ddd6e62af66ebc794ca9ddfed6bec9cd23d6ad63fe2d3fa68d51ef9
d4b8c13a59c82b918edc82db0012faf1eb262e0d65cefbbaea2fb899152cd5f3,9a99a333b98bc5c5153ca737c205979c691e36e3189e652a5784d781ea34b581
4d8f41376faeaab8d381b3e926ec09772805fece75ee39ae6e58f9d0cf0de71d,dcd9705461f6151931aa123cea29e13ca0903c24ac0811a6308507f2cd7baa00
ea2b8f287ccc2252dbbb37b988c296713808e8fd6013af158c42ad402da72cc6,f19803f485308479d1d12509bb19bd91d2be0051555b8f09a8638ac41b9acf45
6f9cb8c1addc595063ae64c109116bd539ec46a568786c16ad1812ed921c8fa2,d56b871ada6b133b88206ec1e6561f88629a38d5c203dd42b54553b0ea90bcbb
89dd3c0d91290fe24e6bd202b6366d8b20f2b2ad534187d93b338570b8bc9de5,440588e0135bcad374bca6d6c0fa2a76e89b511b8e8c3fcba76ff06c262c89e4
fc8aaae152e4973e1a89237e96b7aaa65c81f9278048c0187cbac6b2241c6efc,fcd443355d86aa20e7000e3a9b48bcd2c63a69f6cee1e5c7ad296bde3aba10f2
7868b46be63de7df2c7dae41d88c1c03aeee5a7fde48ef889c7f98e7efa7991c,28fd98ca2de326bb8f5692c46de907ca9a6e714d82a528875c1496c2ea4c3932
ad2eda00a7131a8a963cae7716a254b1edd1a2801710b1a4626da9d42391a5b3,4e850dec0f1adffef945c1831edb9c3d2815dc48d92c44511fd3cf141fb50215
13cc7307fdc550b02f4f9d47ad647b61a587e0466e6fa6a703ff1b6e7264ecff,b8a8fd91ed64c96ec63ed554d57f159513694ea20f3dea40c72db1fbf001f31e
68e6219a4dec1f1607d9fb298db38714dc54cb37445b3d06cbdb43d3bb57f742,cc12ac859076212200e65ed46a8b4f1e0902ca199a901127cd90c6829650ca2b
528442c1edfe0dca1d96f037acae270b06b2634f71e92fadad98a923c666b03d,ca9dbd2371b84fbbe89c47bb8a401cb99af3091b93342ce415e01be161c18440
b58582ba7460ad6bb2801a41f6726b289e92ad868dcf304b2e5b580a04310843,d1590dca545fe008ebe0c5159207d967360294b008993f7ea139e832e2998f92
20288ca0e90d8574a50390203d24f1d8939901b9a1e77df89cdc331a70d6884d,6f2c75931d39ee1a444faca614f7a782cf50b8698f4373972df924f20f2cb5f3
b6f83963089a5e0792ae95bb5ef9ba90ddc83b347852fc7dff5e36369a9d62b5,1e15f8d2d9b54b3dd6c9bf45ad954a42703c7bf95f485d554560b581c5f0e86f
84b13071a25976b8b0e4479e207cf3caabd0c4ea1eb6bb9195ffa2ecd5a82162,bea9fc8144f18ea9bbbaec345cba82aa3a0bd7e64e355105afa131212c409819
a875582b0c5506206a0d2d0ea5871280bded31316edbb66059a898cf840fd502,783297a59cc544b9cddcd9756046461d53148e450d89b8f57eb36ee975c13617
24f0bb30871087cd85860567bd4b064a92758fea6d01b2de2cb2091f81857fbd,30d3167ac0f578830174cfb0d2941ab0b0514f64038ab68cacaccaeb61abfae0
e08637cdcf34d4c1117920f04d7686ff146b4725d230a2beb40d3a872ef1b39e,e0187f86bf065110f4413548f0f26b82aa05481c1a3da8cb12731887a3cd6dfb
f74b2b6a9abf901aef668f5dfdad21d532e93133055e727099f82c35e705455f,674bf2b7c66062fe96f87bb0135351ba0af1dc17b451c61af37840d66d26317e
c88e90d5a874aa2cdcc20006aa9b6fa7348d933af14e4720317a6c5ca2d6e2ac,905eb0c3c18e3a4eae37aa40d4c0738658ecd5299f87ace917c597f457f9b22d
11f5d13ddcb74cabf6380101db3567fc85df7ef7980e6525d10cd665ec5f90bc,58b4d27e7f58bbc4b4d342c708b12d85ebda1d35b84756dd3a705f3965304196
1a3ecab1c101465944d18635f0e9e00527f03c94d7a7d3647d8fe25047743353,75772b91a4af738355849c63c5534dd9b58ed8b9433f3d4fca2ff8f4062bd664
6c278e7a4f15d208d60f78b2c500eaca339f9778bf4f0d178e841657d2217510,31ca6b88521777ea7080b3e3f5dc7ce74d3aea6bd6a9ba57e323991a6387eb19
a03eba8e903e88a5afb6a4bc43d9a8a0ec198de9f33db4f013b4cda83ef2e7c9,4acb457e67cfd5ce572110a672ec5f7a912d13b1d1301e30837823f1bf5e0ba7
96263f7248cac6e13fdddb9b18cb4470b6fa5f128a9b921082d6b943d2c2bae3,b4398df3c0f3e6c977bdd06a23161e97c2c7c50c2d85c8e7fd4011115538021c
